"Y","X1","X2","A","B","group"
0,0.210050629451871,1.10314109693587,1,1,243
0,1.05800630711019,1.12110625580075,1,1,243
0,3.00187697549362,1.16775698252465,0,1,243
0,3.69674870355015,1.09895855864352,1,1,243
0,10,1.18381747348331,1,1,243
0,1.34124409593642,1.09895855864352,1,1,243
0,2.17914299472215,0.555723688641348,0,0,244
0,3.24238405359869,0.607713276608925,0,0,244
0,1.76300759791377,0.539127752892004,0,0,244
0,0.328327345785098,0.539127752892004,1,1,244
0,0.0322223667625106,0.606298738049463,0,1,244
1,2.02944347999039,0.57846515766931,0,0,244
0,1.94188854328707,0.560956716522235,0,1,244
1,1.98769914194202,1.19267616254711,1,1,245
1,2.37892078041079,1.19245337746048,0,0,245
0,3.10145334429398,1.1986843010482,0,1,245
0,10,1.19245337746048,0,0,245
0,0.8318398501724,1.27496690261198,0,0,245
0,4.24981433500476,1.19663056492034,0,0,245
1,1.9388563587508,1.24113581021527,0,0,245
1,2.45910189292374,1.19690496380462,0,1,245
0,1.80441749087515,1.28339775639669,1,1,245
0,0.348283008672297,1.19245337746048,1,1,245
1,1.7424537911171,1.20860265311353,0,0,245
0,1.28393879812211,1.21400682490087,0,1,245
0,1.36540223564953,1.19245337746048,0,0,245
0,2.18063197964661,1.22779056496864,0,0,245
1,5.10383504976459,1.19715206011423,0,0,245
1,1.27590211573988,1.24561771031085,0,0,245
0,0.737505481019449,0.943249247153854,1,1,246
0,2.10904672840426,1.07849246480465,0,0,246
0,0.157246092694969,0.943249247153854,0,0,246
1,1.20053946599364,1.01075678085238,0,0,246
0,3.61945572851186,0.943249247153854,0,0,246
0,1.58353655218127,0.943249247153854,1,1,246
0,1.01867297384888,0.959748888264575,0,0,246
0,5.91372927989731,0.958854099435309,0,0,246
0,2.11387976250591,1.19962379527844,1,1,247
1,3.16074733113425,1.26736265521742,0,0,247
0,1.16487451456487,1.19962379527844,0,1,247
0,1.44246102302315,1.19962379527844,1,1,247
0,2.31985136671903,1.28123351038069,0,0,247
0,1.83022873316891,1.22105683458322,0,1,247
0,4.24513462820775,1.24494687102866,1,1,247
0,5.35164194156356,1.22310219267711,1,1,247
0,2.18961591265144,1.29499590896172,1,1,247
0,1.61090419968806,1.19962379527844,0,0,247
0,0.185257058590651,1.19962379527844,0,1,247
1,0.726580381393433,1.27418852710148,0,0,247
1,0.487439463846385,1.19962379527844,1,1,247
0,4.24162142326064,1.93027367196074,1,1,248
1,0.338194412179291,1.92941091482334,0,1,248
1,2.76527540004792,1.94516374965173,0,0,248
0,0.838890544899561,1.88320821306052,0,0,248
0,1.41833461067619,1.88320821306052,0,0,248
0,2.88497483864553,2.0371589457609,1,1,248
0,7.11972781278241,1.8953572136393,0,1,248
1,1.22661647293717,1.94182048538837,0,1,248
0,1.92428215355585,1.88320821306052,0,1,248
0,2.25389430156187,1.9830404752219,1,1,248
0,0.059145421432311,1.93711250306745,1,1,248
0,0.789496560581028,1.88320821306052,0,0,248
0,4.90725076545901,1.89338449680524,1,1,248
0,1.38520700111985,1.88320821306052,0,1,248
0,3.14306311292534,1.88320821306052,0,0,248
0,0.164397536560777,1.8866336533699,1,1,248
1,0.413961454294622,1.92143285456102,0,0,248
0,1.83246887990712,0.878404223413636,1,1,249
1,1.13980760425329,0.856616923840724,0,0,249
0,6.63651108708153,0.856616923840724,0,0,249
0,0.225547842681408,0.893665158085846,0,0,249
0,0.414415709674358,0.856616923840724,0,0,249
0,2.19740092187169,0.856616923840724,0,1,249
1,6.46912769939671,0.856616923840724,0,1,249
0,7.54336309226887,0.918535961770813,0,1,249
1,0.627437203191221,0.932259895182282,0,0,249
1,0.761480626650155,0.856616923840724,0,0,249
0,0.92076603975147,0.856616923840724,0,0,249
1,0.530239218845963,0.856616923840724,0,0,249
1,0.923942262306809,0.856616923840724,1,1,249
0,0.737819824933153,0.856616923840724,0,0,249
0,3.75843580422883,0.92894430494323,1,1,250
0,6.89909082617531,0.92894430494323,0,0,250
0,5.46801355083413,0.92894430494323,1,1,250
0,2.0517385098243,0.974305681623661,0,1,250
0,0.15715564170556,0.92894430494323,0,1,250
0,7.93144760611367,0.92894430494323,1,1,250
0,1.39663982504729,0.92894430494323,0,1,250
0,1.90139384373071,0.991338137458802,0,0,250
0,0.255664841271937,0.92894430494323,1,1,250
